0.0	5.09	0.66
100.0	5.12	0.66
200.0	5.16	0.66
300.0	5.11	0.66
400.0	5.38	0.66
500.0	5.29	0.66
600.0	5.14	0.66
700.0	4.91	0.66
800.0	5.25	0.66
900.0	4.9799999999999995	0.66
1000.0	5.13	0.66
1100.0	5.42	0.66
1200.0	5.3	0.66
1300.0	5.38	0.66
1400.0	5.2299999999999995	0.66
1500.0	5.220000000000001	0.66
1600.0	5.3100000000000005	0.66
1700.0	5.33	0.66
1800.0	5.25	0.66
1900.0	5.2700000000000005	0.66
2000.0	5.29	0.66
2100.0	5.279999999999999	0.66
2200.0	5.14	0.66
2300.0	5.29	0.66
2400.0	5.29	0.66
2500.0	4.99	0.66
2600.0	5.2	0.66
2700.0	5.45	0.66
2800.0	5.35	0.66
2900.0	5.2	0.66
3000.0	4.92	0.66
3100.0	5.0600000000000005	0.66
3200.0	5.13	0.66
3300.0	5.12	0.66
3400.0	5.09	0.66
3500.0	5.15	0.66
3600.0	5.25	0.66
3700.0	5.08	0.66
3800.0	4.99	0.66
3900.0	5.43	0.66
4000.0	5.3100000000000005	0.66
4100.0	5.33	0.66
4200.0	5.41	0.66
4300.0	5.3100000000000005	0.66
4400.0	5.29	0.66
4500.0	5.32	0.66
4600.0	5.36	0.66
4700.0	5.09	0.66
4800.0	5.17	0.66
4900.0	4.86	0.66
5000.0	5.1899999999999995	0.66
5100.0	5.17	0.66
5200.0	5.08	0.66
5300.0	5.15	0.66
5400.0	4.9799999999999995	0.66
5500.0	5.18	0.66
5600.0	5.3	0.66
5700.0	5.21	0.66
5800.0	5.3100000000000005	0.66
5900.0	5.220000000000001	0.66
6000.0	5.25	0.66
6100.0	5.2299999999999995	0.66
6200.0	5.26	0.66
6300.0	5.279999999999999	0.66
6400.0	5.37	0.66
6500.0	5.4	0.66
6600.0	5.3	0.66
6700.0	5.32	0.66
6800.0	5.220000000000001	0.66
6900.0	5.42	0.66
7000.0	5.34	0.66
7100.0	5.3	0.66
7200.0	5.41	0.66
7300.0	5.34	0.66
7400.0	5.34	0.66
7500.0	5.29	0.66
7600.0	5.470000000000001	0.66
7700.0	5.25	0.66
7800.0	5.13	0.66
7900.0	5.14	0.66
8000.0	5.07	0.66
8100.0	5.14	0.66
8200.0	5.1899999999999995	0.66
8300.0	5.2299999999999995	0.66
8400.0	5.33	0.66
8500.0	5.57	0.66
8600.0	5.54	0.66
8700.0	5.4	0.66
8800.0	5.33	0.66
8900.0	5.51	0.66
9000.0	5.2299999999999995	0.66
9100.0	5.3100000000000005	0.66
9200.0	5.720000000000001	0.66
9300.0	5.67	0.66
9400.0	5.529999999999999	0.66
9500.0	5.43	0.66
9600.0	5.4399999999999995	0.66
9700.0	5.4	0.66
9800.0	5.3100000000000005	0.66
9900.0	5.15	0.66
10000.0	5.15	0.66
10100.0	5.0600000000000005	0.66
10200.0	5.16	0.66
10300.0	5.42	0.66
10400.0	5.17	0.66
10500.0	5.32	0.66
10600.0	5.1899999999999995	0.66
10700.0	5.09	0.66
10800.0	5.0200000000000005	0.66
10900.0	5.12	0.66
11000.0	4.9399999999999995	0.66
11100.0	4.779999999999999	0.66
11200.0	4.79	0.66
11300.0	4.99	0.66
11400.0	4.92	0.66
11500.0	4.9399999999999995	0.66
11600.0	4.95	0.66
11700.0	4.86	0.66
11800.0	4.91	0.66
11900.0	5.07	0.66
12000.0	5.01	0.66
12100.0	4.9799999999999995	0.66
12200.0	4.88	0.66
12300.0	4.9	0.66
12400.0	5.08	0.66
12500.0	4.720000000000001	0.66
12600.0	4.96	0.66
12700.0	4.93	0.66
12800.0	4.85	0.66
12900.0	5.029999999999999	0.66
13000.0	5.2	0.66
13100.0	5.3100000000000005	0.66
13200.0	5.13	0.66
13300.0	4.99	0.66
13400.0	4.92	0.66
13500.0	5.4	0.66
13600.0	5.5	0.66
13700.0	5.3100000000000005	0.66
13800.0	5.25	0.66
13900.0	5.2299999999999995	0.66
14000.0	5.0200000000000005	0.66
14100.0	5.220000000000001	0.66
14200.0	5.279999999999999	0.66
14300.0	5.46	0.66
14400.0	5.470000000000001	0.66
14500.0	5.09	0.66
14600.0	5.3	0.66
14700.0	5.4	0.66
14800.0	5.5	0.66
14900.0	5.6	0.66
15000.0	5.5600000000000005	0.66
15100.0	5.5	0.66
15200.0	5.62	0.66
15300.0	5.42	0.66
15400.0	5.64	0.66
15500.0	5.4	0.66
15600.0	5.58	0.66
15700.0	5.5600000000000005	0.66
15800.0	5.470000000000001	0.66
15900.0	5.55	0.66
16000.0	5.32	0.66
16100.0	5.279999999999999	0.66
16200.0	5.279999999999999	0.66
16300.0	5.3	0.66
16400.0	5.4399999999999995	0.66
16500.0	5.37	0.66
16600.0	5.36	0.66
16700.0	5.39	0.66
16800.0	5.33	0.66
16900.0	5.35	0.66
17000.0	5.4399999999999995	0.66
17100.0	5.26	0.66
17200.0	5.2700000000000005	0.66
17300.0	5.11	0.66
17400.0	5.15	0.66
17500.0	5.35	0.66
17600.0	5.33	0.66
17700.0	5.24	0.66
17800.0	5.17	0.66
17900.0	5.36	0.66
18000.0	5.66	0.66
18100.0	5.63	0.66
18200.0	5.5	0.66
18300.0	5.57	0.66
18400.0	5.26	0.66
18500.0	5.49	0.66
18600.0	5.45	0.66
18700.0	5.49	0.66
18800.0	5.55	0.66
18900.0	5.24	0.66
19000.0	5.39	0.66
19100.0	5.2700000000000005	0.66
19200.0	5.34	0.66
19300.0	5.4	0.66
19400.0	5.279999999999999	0.66
19500.0	5.35	0.66
19600.0	5.32	0.66
19700.0	5.2299999999999995	0.66
19800.0	4.9799999999999995	0.66
19900.0	5.1	0.66
20000.0	5.05	0.66
20100.0	5.21	0.66
20200.0	5.13	0.66
20300.0	5.220000000000001	0.66
20400.0	5.279999999999999	0.66
20500.0	5.4	0.66
20600.0	5.09	0.66
20700.0	5.1	0.66
20800.0	5.15	0.66
20900.0	5.18	0.66
21000.0	5.29	0.66
21100.0	5.33	0.66
21200.0	5.36	0.66
21300.0	5.05	0.66
21400.0	5.08	0.66
21500.0	5.1	0.66
21600.0	5.2	0.66
21700.0	5.2299999999999995	0.66
21800.0	5.37	0.66
21900.0	5.39	0.66
22000.0	5.2	0.66
22100.0	5.0600000000000005	0.66
22200.0	5.09	0.66
22300.0	5.09	0.66
22400.0	5.12	0.66
22500.0	5.3	0.66
22600.0	5.220000000000001	0.66
22700.0	5.14	0.66
22800.0	5.4	0.66
22900.0	5.05	0.66
23000.0	5.05	0.66
23100.0	5.14	0.66
23200.0	4.93	0.66
23300.0	4.93	0.66
23400.0	5.0600000000000005	0.66
23500.0	5.32	0.66
23600.0	5.11	0.66
23700.0	5.18	0.66
23800.0	5.12	0.66
23900.0	5.13	0.66
24000.0	5.21	0.66
24100.0	5.18	0.66
24200.0	5.12	0.66
24300.0	5.07	0.66
24400.0	5.0200000000000005	0.66
24500.0	5.01	0.66
24600.0	4.9399999999999995	0.66
24700.0	4.83	0.66
24800.0	5.0	0.66
24900.0	4.89	0.66
25000.0	4.87	0.66
25100.0	5.0600000000000005	0.66
25200.0	5.0	0.66
25300.0	5.18	0.66
25400.0	5.14	0.66
25500.0	5.15	0.66
25600.0	5.04	0.66
25700.0	5.279999999999999	0.66
25800.0	5.12	0.66
25900.0	5.18	0.66
26000.0	5.25	0.66
26100.0	5.3100000000000005	0.66
26200.0	5.1899999999999995	0.66
26300.0	5.12	0.66
26400.0	5.09	0.66
26500.0	5.2	0.66
26600.0	5.08	0.66
26700.0	5.04	0.66
26800.0	4.93	0.66
26900.0	4.86	0.66
27000.0	4.9399999999999995	0.66
27100.0	4.92	0.66
27200.0	4.93	0.66
27300.0	5.0	0.66
27400.0	5.029999999999999	0.66
27500.0	4.82	0.66
27600.0	4.67	0.66
27700.0	4.75	0.66
27800.0	4.88	0.66
27900.0	4.61	0.66
28000.0	4.65	0.66
28100.0	4.86	0.66
28200.0	5.04	0.66
28300.0	4.71	0.66
28400.0	5.18	0.66
28500.0	5.2299999999999995	0.66
28600.0	5.35	0.66
28700.0	5.37	0.66
28800.0	5.32	0.66
28900.0	5.3100000000000005	0.66
29000.0	5.0	0.66
29100.0	5.2299999999999995	0.66
29200.0	5.39	0.66
29300.0	5.01	0.66
29400.0	5.13	0.66
29500.0	5.07	0.66
29600.0	5.21	0.66
29700.0	4.8100000000000005	0.66
29800.0	4.92	0.66
29900.0	5.01	0.66
30000.0	4.9	0.66
30100.0	4.93	0.66
30200.0	4.6899999999999995	0.66
30300.0	4.86	0.66
30400.0	4.7299999999999995	0.66
30500.0	5.12	0.66
30600.0	4.9799999999999995	0.66
30700.0	5.32	0.66
30800.0	5.08	0.66
30900.0	5.08	0.66
31000.0	4.93	0.66
31100.0	5.13	0.66
31200.0	4.970000000000001	0.66
31300.0	5.16	0.66
31400.0	5.13	0.66
31500.0	5.029999999999999	0.66
31600.0	5.01	0.66
31700.0	5.13	0.66
31800.0	5.15	0.66
31900.0	4.95	0.66
32000.0	4.95	0.66
32100.0	4.88	0.66
32200.0	5.05	0.66
32300.0	5.01	0.66
32400.0	4.86	0.66
32500.0	4.92	0.66
32600.0	5.18	0.66
32700.0	5.24	0.66
32800.0	4.95	0.66
32900.0	4.82	0.66
33000.0	4.9799999999999995	0.66
33100.0	5.2299999999999995	0.66
33200.0	5.2299999999999995	0.66
33300.0	5.029999999999999	0.66
33400.0	4.85	0.66
33500.0	4.92	0.66
33600.0	5.18	0.66
33700.0	5.07	0.66
33800.0	4.99	0.66
33900.0	5.13	0.66
34000.0	4.95	0.66
34100.0	5.0600000000000005	0.66
34200.0	5.16	0.66
34300.0	5.16	0.66
34400.0	5.33	0.66
34500.0	5.0600000000000005	0.66
34600.0	4.88	0.66
34700.0	5.25	0.66
34800.0	5.01	0.66
34900.0	4.95	0.66
35000.0	4.7299999999999995	0.66
35100.0	5.17	0.66
35200.0	5.2299999999999995	0.66
35300.0	5.04	0.66
35400.0	5.11	0.66
35500.0	4.88	0.66
35600.0	5.279999999999999	0.66
35700.0	5.2	0.66
35800.0	5.17	0.66
35900.0	5.2700000000000005	0.66
36000.0	5.21	0.66
36100.0	4.970000000000001	0.66
36200.0	5.26	0.66
36300.0	5.18	0.66
36400.0	5.14	0.66
36500.0	4.9	0.66
36600.0	4.88	0.66
36700.0	5.1	0.66
36800.0	5.07	0.66
36900.0	5.24	0.66
37000.0	5.11	0.66
37100.0	5.0600000000000005	0.66
37200.0	5.11	0.66
37300.0	5.24	0.66
37400.0	5.35	0.66
37500.0	5.1899999999999995	0.66
37600.0	5.36	0.66
37700.0	5.4399999999999995	0.66
37800.0	5.16	0.66
37900.0	5.1	0.66
38000.0	5.279999999999999	0.66
38100.0	4.75	0.66
38200.0	4.7700000000000005	0.66
38300.0	4.7	0.66
38400.0	4.54	0.66
38500.0	5.0	0.66
38600.0	5.2700000000000005	0.66
38700.0	5.43	0.66
38800.0	5.470000000000001	0.66
38900.0	5.54	0.66
39000.0	5.36	0.66
39100.0	5.5	0.66
39200.0	5.25	0.66
39300.0	5.39	0.66
39400.0	5.17	0.66
39500.0	5.470000000000001	0.66
39600.0	5.4399999999999995	0.66
39700.0	5.49	0.66
39800.0	5.51	0.66
39900.0	5.5600000000000005	0.66
40000.0	5.51	0.66
40100.0	5.55	0.66
40200.0	5.5200000000000005	0.66
40300.0	5.529999999999999	0.66
40400.0	5.63	0.66
40500.0	5.61	0.66
40600.0	5.7	0.66
40700.0	5.7700000000000005	0.66
40800.0	5.6	0.66
40900.0	5.39	0.66
41000.0	5.65	0.66
41100.0	5.58	0.66
41200.0	5.51	0.66
41300.0	5.55	0.66
41400.0	5.58	0.66
41500.0	5.46	0.66
41600.0	5.49	0.66
41700.0	5.66	0.66
41800.0	5.470000000000001	0.66
41900.0	5.54	0.66
42000.0	5.5200000000000005	0.66
42100.0	5.470000000000001	0.66
42200.0	5.55	0.66
42300.0	5.37	0.66
42400.0	5.279999999999999	0.66
42500.0	5.45	0.66
42600.0	5.45	0.66
42700.0	5.33	0.66
42800.0	5.32	0.66
42900.0	5.34	0.66
43000.0	5.12	0.66
43100.0	5.05	0.66
43200.0	5.0	0.66
43300.0	5.2299999999999995	0.66
43400.0	5.0600000000000005	0.66
43500.0	5.11	0.66
43600.0	5.33	0.66
43700.0	5.38	0.66
43800.0	5.33	0.66
43900.0	5.18	0.66
44000.0	5.08	0.66
44100.0	5.09	0.66
44200.0	4.99	0.66
44300.0	4.83	0.66
44400.0	4.9	0.66
44500.0	4.96	0.66
44600.0	4.95	0.66
44700.0	5.1	0.66
44800.0	5.0	0.66
44900.0	5.2299999999999995	0.66
45000.0	5.0200000000000005	0.66
45100.0	5.32	0.66
45200.0	5.07	0.66
45300.0	4.9799999999999995	0.66
45400.0	4.86	0.66
45500.0	5.09	0.66
45600.0	5.029999999999999	0.66
45700.0	4.99	0.66
45800.0	4.779999999999999	0.66
45900.0	4.87	0.66
46000.0	4.93	0.66
46100.0	5.08	0.66
46200.0	4.96	0.66
46300.0	5.01	0.66
46400.0	5.029999999999999	0.66
46500.0	5.2299999999999995	0.66
46600.0	5.1	0.66
46700.0	5.29	0.66
46800.0	4.95	0.66
46900.0	5.32	0.66
47000.0	5.3100000000000005	0.66
47100.0	5.4799999999999995	0.66
47200.0	5.279999999999999	0.66
47300.0	5.4399999999999995	0.66
47400.0	5.17	0.66
47500.0	5.3100000000000005	0.66
47600.0	5.3	0.66
47700.0	5.18	0.66
47800.0	5.18	0.66
47900.0	5.24	0.66
48000.0	5.2700000000000005	0.66
48100.0	5.58	0.66
48200.0	5.41	0.66
48300.0	5.35	0.66
48400.0	5.2299999999999995	0.66
48500.0	5.33	0.66
48600.0	5.3100000000000005	0.66
48700.0	5.39	0.66
48800.0	5.41	0.66
48900.0	5.35	0.66
49000.0	5.4	0.66
49100.0	5.51	0.66
49200.0	5.5200000000000005	0.66
49300.0	5.470000000000001	0.66
49400.0	5.49	0.66
49500.0	5.42	0.66
49600.0	5.46	0.66
49700.0	5.42	0.66
49800.0	5.2700000000000005	0.66
49900.0	5.18	0.66
50000.0	5.45	0.66
50100.0	5.37	0.66
50200.0	5.3100000000000005	0.66
50300.0	5.2299999999999995	0.66
50400.0	5.32	0.66
50500.0	5.14	0.66
50600.0	5.529999999999999	0.66
50700.0	5.45	0.66
50800.0	5.4	0.66
50900.0	5.55	0.66
51000.0	5.38	0.66
51100.0	5.3100000000000005	0.66
51200.0	5.51	0.66
51300.0	5.6	0.66
51400.0	5.59	0.66
51500.0	5.65	0.66
51600.0	5.38	0.66
51700.0	5.34	0.66
51800.0	5.43	0.66
51900.0	5.38	0.66
52000.0	5.49	0.66
52100.0	5.470000000000001	0.66
52200.0	5.37	0.66
52300.0	5.24	0.66
52400.0	5.08	0.66
52500.0	4.99	0.66
52600.0	5.12	0.66
52700.0	5.3	0.66
52800.0	5.32	0.66
52900.0	5.14	0.66
53000.0	5.15	0.66
